UserID,Timestamp,Event,SubscriptionType,Description
User_253,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_358,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_263,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_146,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_385,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_127,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_32,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_288,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_378,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_166,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_65,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_33,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_299,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_238,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_256,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_160,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_101,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_56,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_20,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_253,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_34,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_113,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_377,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_101,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_44,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_13,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_112,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_281,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_323,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_309,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_216,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_267,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_110,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_292,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_303,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_79,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_332,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_376,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_58,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_131,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_172,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_380,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_129,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_392,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_361,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_89,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_182,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_78,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_300,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_322,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_178,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_321,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_5,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_240,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_97,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_153,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_249,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_398,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_123,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_331,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_56,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_140,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_374,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_171,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_208,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_67,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_193,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_114,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_294,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_295,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_352,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_95,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_261,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_280,2023-05-12,Subscription,Free,User subscribed to the Free plan
User_263,2023-05-12,Subscription,Basic,User subscribed to the Basic plan
User_157,2023-05-12,Subscription,Premium,User subscribed to the Premium plan
User_383,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_315,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_80,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_59,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_284,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_218,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_254,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_296,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_146,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_5,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_383,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_166,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_75,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_118,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_319,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_96,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_340,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_96,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_174,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_312,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_72,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_213,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_207,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_175,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_134,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_286,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_118,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_134,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_129,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_222,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_287,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_30,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_289,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_35,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_211,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_276,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_101,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_378,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_210,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_144,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_162,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_321,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_77,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_25,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_339,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_105,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_11,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_170,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_41,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_170,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_185,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_388,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_394,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_289,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_90,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_16,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_11,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_302,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_371,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_33,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_340,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_71,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_13,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_181,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_331,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_227,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_53,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_214,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_225,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_254,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_309,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_66,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_181,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_155,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_285,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_203,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_143,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_123,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_54,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_72,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_251,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_390,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_251,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_370,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_149,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_367,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_385,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_340,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_279,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_10,2023-05-13,Subscription,Free,User subscribed to the Free plan
User_199,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_164,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_64,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_158,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_3,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_86,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_89,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_120,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_314,2023-05-13,Subscription,Premium,User subscribed to the Premium plan
User_146,2023-05-13,Subscription,Basic,User subscribed to the Basic plan
User_107,2023-05-14,Subscription,Free,User subscribed to the Free plan
User_291,2023-05-14,Subscription,Free,User subscribed to the Free plan
User_101,2023-05-14,Subscription,Basic,User subscribed to the Basic plan
User_41,2023-05-14,Subscription,Premium,User subscribed to the Premium plan
User_116,2023-05-14,Subscription,Premium,User subscribed to the Premium plan
User_312,2023-05-14,Subscription,Free,User subscribed to the Free plan
